Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,Referral Fee %,"New, 3rd Party FBM: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Amazon offer),Custom_SKU,Google_Search_Link,Match,Amazon_link,Extraction_Link,Store,Price,Min Price,Max Price,Amazon_List_price,Can_List,Blacklisted,Buy Box 🚚: Stock,"New, 3rd Party FBM 🚚: 30 days avg.",Prime Eligible (Buy Box),Buy Box : Current,Buy Box : Stock,New: Highest,Buy Bo : Current,Buy Box 🚚: Current,Unnamed: 13,Black_list,PID
New Balance Women's Fresh Foam X More V4 Raisin/Dark Ember 5 B (M),4412,2262593,,,,,,-,,B0BBJXVPHB,196307434676,196307434676.0,B0CN3KT3CZ,New Balance,no,GB196307434676,https://www.google.com/search?q=196307434676+New+Balance+Women%27s+Fresh+Foam+X+More+V4+Raisin%2FDark+Ember+5+B+%28M%29&tbm=shop,Y,https://www.amazon.com/dp/B0BBJXVPHB?psc=1,"https://www.google.com/shopping/product/7931990624134578689/offers?q=196307434676&prds=cid:7931990624134578689,cond:1",Peltz Shoes,109.95,186.91,207.81,207.81,Y,,,,,,,,,,,Y,none
New Balance Q219 WROAVV1 Silver,270,533,,,,,,-,,B07DVRTKV4,192983166795,192983166795.0,B089S7TS2F,New Balance,,GB192983166795,https://www.google.com/search?q=192983166795+New+Balance+Q219+WROAVV1+Silver&tbm=shop,Y,https://www.amazon.com/dp/B07DVRTKV4?psc=1,"https://www.google.com/shopping/product/7465796212418271905/offers?q=192983166795&prds=cid:7465796212418271905,cond:1",New Balance,154.99,263.48,292.93,292.93,Y,,,,,,,,,,,Y,none
"New Balance Women's 574 Sneaker, Nightwatch Green, 11",945,1819,,,,,,-,,B08MWQNLMW,195481090142,195481090142.0,B08QNBXYG3,New Balance,,GB195481090142,https://www.google.com/search?q=195481090142+New+Balance+Women%27s+574+Sneaker%2C+Nightwatch+Green%2C+11&tbm=shop,Y,https://www.amazon.com/dp/B08MWQNLMW?psc=1,"https://www.google.com/shopping/product/14836642580002089364/offers?q=195481090142&prds=cid:14836642580002089364,cond:1",New Balance,89.99,152.98,170.08,170.08,Y,,,,,,,,,,,Y,none
"New Balance Men's Fresh Foam Roav V1 Running Shoe, Angora/Multi, 10.5 Wide",1142,1829,,,,,,-,,B09H3NHZ5Z,196307414739,196307414739.0,B096PR9JCT,New Balance,,GB196307414739,https://www.google.com/search?q=196307414739+New+Balance+Men%27s+Fresh+Foam+Roav+V1+Running+Shoe%2C+Angora%2FMulti%2C+10.5+Wide&tbm=shop,Y,https://www.amazon.com/dp/B09H3NHZ5Z?psc=1,"https://www.google.com/shopping/product/3531897822357745491/offers?q=196307414739&prds=cid:3531897822357745491,cond:1",shoebacca.com,79.95,135.91,151.11,151.11,Y,,,,,,,,,,,Y,none
Mens New Balance Fresh Foam X 1080v12,2446,2490,,,,,,-,,B0BF184BSV,196432059157,196432059157.0,B096NKPSY5,New Balance,,GB196432059157,https://www.google.com/search?q=196432059157+Mens+New+Balance+Fresh+Foam+X+1080v12&tbm=shop,Y,https://www.amazon.com/dp/B0BF184BSV?psc=1,"https://www.google.com/shopping/product/3202738360708349292/offers?q=196432059157&prds=cid:3202738360708349292,cond:1",Zappos.com,117.19,199.22,221.49,221.49,Y,,,,,,,,,,,Y,none
"New Balance Men Fresh Foam X 1080 V12 Running Shoe, Vibrant Spring/Ocean Grey, 13.5 Medium",2421,2504,,,,,,-,,B0BF1YP6BK,196071453446,196071453446.0,B096NKPSY5,New Balance,,GB196071453446,https://www.google.com/search?q=196071453446+New+Balance+Men+Fresh+Foam+X+1080+V12+Running+Shoe%2C+Vibrant+Spring%2FOcean+Grey%2C+13.5+Medium&tbm=shop,Y,https://www.amazon.com/dp/B0BF1YP6BK?psc=1,"https://www.google.com/shopping/product/10672092337677977783/offers?q=196071453446&prds=cid:10672092337677977783,cond:1",Shoolu,109.9,186.83,207.71,207.71,Y,,,,,,,,,,,Y,none
"New Balance Men Fresh Foam X 1080 V12 Running Shoe, Vibrant Spring/Ocean Grey, 8.5 Narrow",2382,2497,,,,,,-,,B0BF18MNCM,195907630457,195907630457.0,B096NKPSY5,New Balance,,GB195907630457,https://www.google.com/search?q=195907630457+New+Balance+Men+Fresh+Foam+X+1080+V12+Running+Shoe%2C+Vibrant+Spring%2FOcean+Grey%2C+8.5+Narrow&tbm=shop,Y,https://www.amazon.com/dp/B0BF18MNCM?psc=1,"https://www.google.com/shopping/product/6650491928569695149/offers?q=195907630457&prds=cid:6650491928569695149,cond:1",New Balance,164.99,280.48,311.83,311.83,Y,,,,,,,,,,,Y,none
Mens New Balance Fresh Foam X 1080v12,2448,2495,,,,,,-,,B0BF1BBZ3K,196307488464,196307488464.0,B096NKPSY5,New Balance,,GB196307488464,https://www.google.com/search?q=196307488464+Mens+New+Balance+Fresh+Foam+X+1080v12&tbm=shop,Y,https://www.amazon.com/dp/B0BF1BBZ3K?psc=1,"https://www.google.com/shopping/product/5993897351414990362/offers?q=196307488464&prds=cid:5993897351414990362,cond:1",ShoeMall,164.95,280.41,311.76,311.76,Y,,,,,,,,,,,Y,none
Mens New Balance Fresh Foam X 1080v12,2457,2494,,,,,,-,,B0BF15XQYW,196432059232,196432059232.0,B096NKPSY5,New Balance,,GB196432059232,https://www.google.com/search?q=196432059232+Mens+New+Balance+Fresh+Foam+X+1080v12&tbm=shop,Y,https://www.amazon.com/dp/B0BF15XQYW?psc=1,"https://www.google.com/shopping/product/3202738360708349292/offers?q=196432059232&prds=cid:3202738360708349292,cond:1",Zappos.com,117.19,199.22,221.49,221.49,Y,,,,,,,,,,,Y,none
Mens New Balance Fresh Foam X 1080v12,2436,2484,,,,,,-,,B0BF1VZQKV,196307488488,196307488488.0,B096NKPSY5,New Balance,,GB196307488488,https://www.google.com/search?q=196307488488+Mens+New+Balance+Fresh+Foam+X+1080v12&tbm=shop,Y,https://www.amazon.com/dp/B0BF1VZQKV?psc=1,"https://www.google.com/shopping/product/3202738360708349292/offers?q=196307488488&prds=cid:3202738360708349292,cond:1",Zappos.com,117.19,199.22,221.49,221.49,Y,,,,,,,,,,,Y,none
Mens New Balance Fresh Foam X 1080v12,2450,2493,,,,,,-,,B0BF1896WL,196307488419,196307488419.0,B096NKPSY5,New Balance,,GB196307488419,https://www.google.com/search?q=196307488419+Mens+New+Balance+Fresh+Foam+X+1080v12&tbm=shop,Y,https://www.amazon.com/dp/B0BF1896WL?psc=1,"https://www.google.com/shopping/product/10672092337677977783/offers?q=196307488419&prds=cid:10672092337677977783,cond:1",Shoolu,109.9,186.83,207.71,207.71,Y,,,,,,,,,,,Y,none
Mens New Balance Fresh Foam X 1080v12,2459,2496,,,,,,-,,B0BF1D3VB8,196307488969,196307488969.0,B096NKPSY5,New Balance,,GB196307488969,https://www.google.com/search?q=196307488969+Mens+New+Balance+Fresh+Foam+X+1080v12&tbm=shop,Y,https://www.amazon.com/dp/B0BF1D3VB8?psc=1,"https://www.google.com/shopping/product/3202738360708349292/offers?q=196307488969&prds=cid:3202738360708349292,cond:1",Zappos.com,117.19,199.22,221.49,221.49,Y,,,,,,,,,,,Y,none
Mens New Balance Fresh Foam X 1080v12,2461,2496,,,,,,-,,B0BF289JNZ,196432059317,196432059317.0,B096NKPSY5,New Balance,,GB196432059317,https://www.google.com/search?q=196432059317+Mens+New+Balance+Fresh+Foam+X+1080v12&tbm=shop,Y,https://www.amazon.com/dp/B0BF289JNZ?psc=1,"https://www.google.com/shopping/product/3202738360708349292/offers?q=196432059317&prds=cid:3202738360708349292,cond:1",Zappos.com,117.19,199.22,221.49,221.49,Y,,,,,,,,,,,Y,none
Mens New Balance Fresh Foam X 1080v12,2458,2497,,,,,,-,,B0BF1CTBYV,196307488495,196307488495.0,B096NKPSY5,New Balance,,GB196307488495,https://www.google.com/search?q=196307488495+Mens+New+Balance+Fresh+Foam+X+1080v12&tbm=shop,Y,https://www.amazon.com/dp/B0BF1CTBYV?psc=1,"https://www.google.com/shopping/product/3202738360708349292/offers?q=196307488495&prds=cid:3202738360708349292,cond:1",Zappos.com,117.19,199.22,221.49,221.49,Y,,,,,,,,,,,Y,none
"New Balance Women's 237 V1 Classic Sneaker, Turtledove/Heritage Blue/Raw Sugar, 8",2306,3843,,,,,,-,,B09YBWYR96,196432912742,196432912742.0,B08M39MS47,New Balance,,GB196432912742,https://www.google.com/search?q=196432912742+New+Balance+Women%27s+237+V1+Classic+Sneaker%2C+Turtledove%2FHeritage+Blue%2FRaw+Sugar%2C+8&tbm=shop,Y,https://www.amazon.com/dp/B09YBWYR96?psc=1,"https://www.google.com/shopping/product/5494415255230743009/offers?q=196432912742&prds=cid:5494415255230743009,cond:1",Zappos.com,89.99,152.98,170.08,170.08,Y,,,,,,,,,,,Y,none
"New Balance Men's Fresh Foam X More V4 Running Shoe,Electric Red/Bright Lapis 11 ED - Medium",6075,15288,,,,,,-,,B0B8X6YZBX,196307486309,196307486309.0,B0CPR3LF4F,New Balance,,GB196307486309,https://www.google.com/search?q=196307486309+New+Balance+Men%27s+Fresh+Foam+X+More+V4+Running+Shoe%2CElectric+Red%2FBright+Lapis+11+ED+-+Medium&tbm=shop,Y,https://www.amazon.com/dp/B0B8X6YZBX?psc=1,"https://www.google.com/shopping/product/6343689367998987767/offers?q=196307486309&prds=cid:6343689367998987767,cond:1",New Balance,149.99,254.98,283.48,283.48,Y,,,,,,,,,,,Y,none
"New Balance Men's Fresh Foam X More V4 Running Shoe,Electric Red/Bright Lapis 9 ED - Medium",2310306,1911807,,,,,,-,,B0B7G8BH2V,196307486262,196307486262.0,B0CPR3LF4F,New Balance,,GB196307486262,https://www.google.com/search?q=196307486262+New+Balance+Men%27s+Fresh+Foam+X+More+V4+Running+Shoe%2CElectric+Red%2FBright+Lapis+9+ED+-+Medium&tbm=shop,Y,https://www.amazon.com/dp/B0B7G8BH2V?psc=1,"https://www.google.com/shopping/product/7761070115100045970/offers?q=196307486262&prds=cid:7761070115100045970,cond:1",Lyst,119.99,203.98,226.78,226.78,Y,,,,,,,,,,,Y,none
"New Balance Men's Fresh Foam X More V4 Running Shoe,Electric Red/Bright Lapis 9.5 ED - Medium",6127,15483,,,,,,-,,B0B8X5RB62,196307486279,196307486279.0,B0CPR3LF4F,New Balance,,GB196307486279,https://www.google.com/search?q=196307486279+New+Balance+Men%27s+Fresh+Foam+X+More+V4+Running+Shoe%2CElectric+Red%2FBright+Lapis+9.5+ED+-+Medium&tbm=shop,Y,https://www.amazon.com/dp/B0B8X5RB62?psc=1,"https://www.google.com/shopping/product/7761070115100045970/offers?q=196307486279&prds=cid:7761070115100045970,cond:1",Lyst,119.99,203.98,226.78,226.78,Y,,,,,,,,,,,Y,none
"New Balance Men's Fresh Foam X More V4 Running Shoe,Electric Red/Bright Lapis 7 ED - Medium",6169,15295,,,,,,-,,B0B8X7LBS6,196307486224,196307486224.0,B0CPR3LF4F,New Balance,,GB196307486224,https://www.google.com/search?q=196307486224+New+Balance+Men%27s+Fresh+Foam+X+More+V4+Running+Shoe%2CElectric+Red%2FBright+Lapis+7+ED+-+Medium&tbm=shop,Y,https://www.amazon.com/dp/B0B8X7LBS6?psc=1,"https://www.google.com/shopping/product/11231278253934026886/offers?q=196307486224&prds=cid:11231278253934026886,cond:1",New Balance,149.99,254.98,283.48,283.48,Y,,,,,,,,,,,Y,none
New Balance Men's Fresh Foam X 880v13 Running Shoe Summer Aqua/Black 8 X-Wide,41588,291308,,,,,,-,,B0BT25W7FT,196432357918,196432357918.0,B0CPR3LF4F,New Balance,,GB196432357918,https://www.google.com/search?q=196432357918+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+Summer+Aqua%2FBlack+8+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B0BT25W7FT?psc=1,"https://www.google.com/shopping/product/4144850164582346675/offers?q=196432357918&prds=cid:4144850164582346675,cond:1",Fleet Feet,105.0,178.5,198.45,198.45,Y,,,,,,,,,,,Y,none
"New Balance Men's Fresh Foam 510 V6 Trail Running Shoe, Magnet/Black/Hot Marigold, 15",5332,8651,,,,,,-,,B0BHJPWFRK,196941133553,196941133553.0,B09YB6BWLM,New Balance,,GB196941133553,https://www.google.com/search?q=196941133553+New+Balance+Men%27s+Fresh+Foam+510+V6+Trail+Running+Shoe%2C+Magnet%2FBlack%2FHot+Marigold%2C+15&tbm=shop,Y,https://www.amazon.com/dp/B0BHJPWFRK?psc=1,"https://www.google.com/shopping/product/10243431141651607656/offers?q=196941133553&prds=cid:10243431141651607656,cond:1",Sportsman's Guide,52.98,90.07,100.13,100.13,Y,,,,,,,,,,,Y,none
"New Balance Women's FuelCell Propel V4 Running Shoe, Vintage Indigo/Bone, 9 Wide",12668,30874,,,,,,-,,B0BBY7Z4JY,196652693469,196652693469.0,B0CQ662X2C,New Balance,,GB196652693469,https://www.google.com/search?q=196652693469+New+Balance+Women%27s+FuelCell+Propel+V4+Running+Shoe%2C+Vintage+Indigo%2FBone%2C+9+Wide&tbm=shop,Y,https://www.amazon.com/dp/B0BBY7Z4JY?psc=1,"https://www.google.com/shopping/product/16400586646528270914/offers?q=196652693469&prds=cid:16400586646528270914,cond:1",Nordstrom Rack,79.97,135.95,151.14,151.14,Y,,,,,,,,,,,Y,none
New Balance Men's Fresh Foam X 880v13 Running Shoe Ice Blue/Thirty Watt 8 Narrow,10038,22752,,,,,,-,,B0CBHGRTM1,196652787090,196652787090.0,B0CS4K92NZ,New Balance,,GB196652787090,https://www.google.com/search?q=196652787090+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+Ice+Blue%2FThirty+Watt+8+Narrow&tbm=shop,Y,https://www.amazon.com/dp/B0CBHGRTM1?psc=1,"https://www.google.com/shopping/product/14553652582221722020/offers?q=196652787090&prds=cid:14553652582221722020,cond:1",New Balance,159.99,271.98,302.38,302.38,Y,,,,,,,,,,,Y,none
New Balance Men's Fresh Foam X 880v13 Running Shoe Sea Salt/Black 11 X-Wide,14562,22383,,,,,,-,,B0CBHFLH82,196652786666,196652786666.0,B0CS4K92NZ,New Balance,,GB196652786666,https://www.google.com/search?q=196652786666+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+Sea+Salt%2FBlack+11+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B0CBHFLH82?psc=1,"https://www.google.com/shopping/product/16072402414412825644/offers?q=196652786666&prds=cid:16072402414412825644,cond:1",Holabird Sports,139.95,237.91,264.51,264.51,Y,,,,,,,,,,,Y,none
New Balance Men's Fresh Foam X 880v13 Running Shoe Ice Blue/Thirty Watt 11.5 Narrow,11732,21679,,,,,,-,,B0CBHGPSTB,196652787168,196652787168.0,B0CS4K92NZ,New Balance,,GB196652787168,https://www.google.com/search?q=196652787168+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+Ice+Blue%2FThirty+Watt+11.5+Narrow&tbm=shop,Y,https://www.amazon.com/dp/B0CBHGPSTB?psc=1,"https://www.google.com/shopping/product/3995400222812614376/offers?q=196652787168&prds=cid:3995400222812614376,cond:1",Footwear Express,159.95,271.91,302.31,302.31,Y,,,,,,,,,,,Y,none
"New Balance Men's 997h V1 Trainers, Blue Navy Hex, 7",16148,13534,,,,,,-,,B07S4WHC3M,194182384642,194182384642.0,B0CNTKFWLN,New Balance,,GB194182384642,https://www.google.com/search?q=194182384642+New+Balance+Men%27s+997h+V1+Trainers%2C+Blue+Navy+Hex%2C+7&tbm=shop,Y,https://www.amazon.com/dp/B07S4WHC3M?psc=1,"https://www.google.com/shopping/product/10281621770473624822/offers?q=194182384642&prds=cid:10281621770473624822,cond:1",Worldwide Golf Shops,109.95,186.91,207.81,207.81,Y,,,,,,,,,,,Y,none
"New BalanceMen's 997h V1 Trainers, Off White Off Hbp, 37.5 EU",16438,13423,,,,,,-,,B07S4WG7BX,194182376036,194182376036.0,B0CNTKFWLN,New Balance,,GB194182376036,https://www.google.com/search?q=194182376036+New+BalanceMen%27s+997h+V1+Trainers%2C+Off+White+Off+Hbp%2C+37.5+EU&tbm=shop,Y,https://www.amazon.com/dp/B07S4WG7BX?psc=1,"https://www.google.com/shopping/product/7892723182026909713/offers?q=194182376036&prds=cid:7892723182026909713,cond:1",Rack Room Shoes,99.99,169.98,188.98,188.98,Y,,,,,,,,,,,Y,none
"New Balance Men's 997h V1 Trainers, Grey Grey Navy Heq, 8",16766,13800,,,,,,-,,B07S2SK4J4,194182384918,194182384918.0,B0CNTKFWLN,New Balance,,GB194182384918,https://www.google.com/search?q=194182384918+New+Balance+Men%27s+997h+V1+Trainers%2C+Grey+Grey+Navy+Heq%2C+8&tbm=shop,Y,https://www.amazon.com/dp/B07S2SK4J4?psc=1,"https://www.google.com/shopping/product/2397785297024260660/offers?q=194182384918&prds=cid:2397785297024260660,cond:1",Rack Room Shoes,89.99,152.98,170.08,170.08,Y,,,,,,,,,,,Y,none
New Balance Men's Fresh Foam X 880v13 Running Shoe Sea Salt/Black 11.5 Narrow,10494,20645,,,,,,-,,B0CBHCWYMM,196652786512,196652786512.0,B0CS4K92NZ,New Balance,,GB196652786512,https://www.google.com/search?q=196652786512+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+Sea+Salt%2FBlack+11.5+Narrow&tbm=shop,Y,https://www.amazon.com/dp/B0CBHCWYMM?psc=1,"https://www.google.com/shopping/product/16482691448330332517/offers?q=196652786512&prds=cid:16482691448330332517,cond:1",Rackets & Runners,209.98,356.97,396.86,396.86,Y,,,,,,,,,,,Y,none
New Balance Men's Fresh Foam X 880v13 Running Shoe Sea Salt/Black 12 X-Wide,14429,21260,,,,,,-,,B0CBHFGHB3,196652786680,196652786680.0,B0CS4K92NZ,New Balance,,GB196652786680,https://www.google.com/search?q=196652786680+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+Sea+Salt%2FBlack+12+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B0CBHFGHB3?psc=1,"https://www.google.com/shopping/product/2789344306762760042/offers?q=196652786680&prds=cid:2789344306762760042,cond:1",ShoeStores.com,109.95,186.91,207.81,207.81,Y,,,,,,,,,,,Y,none
New Balance Men's Fresh Foam X 880v13 Running Shoe Pink Moon/Nb Burgundy 7 Narrow,10617,22994,,,,,,-,,B0CBHCRDYP,196652785775,196652785775.0,B0CS4K92NZ,New Balance,,GB196652785775,https://www.google.com/search?q=196652785775+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+Pink+Moon%2FNb+Burgundy+7+Narrow&tbm=shop,Y,https://www.amazon.com/dp/B0CBHCRDYP?psc=1,"https://www.google.com/shopping/product/8720112959628343449/offers?q=196652785775&prds=cid:8720112959628343449,cond:1",Zappos.com,149.99,254.98,283.48,283.48,Y,,,,,,,,,,,Y,none
New Balance Men's Fresh Foam X 880v13 Running Shoe Ice Blue/Thirty Watt 12.5,13657,21231,,,,,,-,,B0CCF9LY9F,197375031934,197375031934.0,B0CS4K92NZ,New Balance,,GB197375031934,https://www.google.com/search?q=197375031934+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+Ice+Blue%2FThirty+Watt+12.5&tbm=shop,Y,https://www.amazon.com/dp/B0CCF9LY9F?psc=1,"https://www.google.com/shopping/product/17890493499065659348/offers?q=197375031934&prds=cid:17890493499065659348,cond:1",Fleet Feet,105.0,178.5,198.45,198.45,Y,,,,,,,,,,,Y,none
"New Balance 515 V1 Lace-Up Sneaker, Nb Navy/True Red, 4.5 US Unisex Big Kid",14906,18309,,,,,,-,,B0C34D5JWR,197375398105,197375398105.0,B0CLB5SKTZ,New Balance,,GB197375398105,https://www.google.com/search?q=197375398105+New+Balance+515+V1+Lace-Up+Sneaker%2C+Nb+Navy%2FTrue+Red%2C+4.5+US+Unisex+Big+Kid&tbm=shop,Y,https://www.amazon.com/dp/B0C34D5JWR?psc=1,"https://www.google.com/shopping/product/17977943179286895074/offers?q=197375398105&prds=cid:17977943179286895074,cond:1",Rack Room Shoes,69.99,118.98,132.28,132.28,Y,,,,,,,,,,,Y,none
"New Balance Men's 997h V1 Trainers, Grey Grey Navy Heq, 11.5",16583,13777,,,,,,-,,B07S3X3FH6,194182384987,194182384987.0,B0CNTKFWLN,New Balance,,GB194182384987,https://www.google.com/search?q=194182384987+New+Balance+Men%27s+997h+V1+Trainers%2C+Grey+Grey+Navy+Heq%2C+11.5&tbm=shop,Y,https://www.amazon.com/dp/B07S3X3FH6?psc=1,"https://www.google.com/shopping/product/2397785297024260660/offers?q=194182384987&prds=cid:2397785297024260660,cond:1",Rack Room Shoes,89.99,152.98,170.08,170.08,Y,,,,,,,,,,,Y,none
"New Balance Men's FreezeLX V4 Low Lacrosse Shoe, Tan/Energy Red/Purple, 4.5 Wide",26993,58888,,,,,,-,,B09K4VYTMG,196307535137,196307535137.0,B09K54QPNJ,New Balance,,GB196307535137,https://www.google.com/search?q=196307535137+New+Balance+Men%27s+FreezeLX+V4+Low+Lacrosse+Shoe%2C+Tan%2FEnergy+Red%2FPurple%2C+4.5+Wide&tbm=shop,Y,https://www.amazon.com/dp/B09K4VYTMG?psc=1,"https://www.google.com/shopping/product/3717245802280135591/offers?q=196307535137&prds=cid:3717245802280135591,cond:1",New Balance,119.99,203.98,226.78,226.78,Y,,,,,,,,,,,Y,none
New Balance Men's Fresh Foam X 880v13 Running Shoe White/Marine Blue 10 Narrow,23418,323350,,,,,,-,,B0CBHD8K29,196941075938,196941075938.0,B0CS4K92NZ,New Balance,,GB196941075938,https://www.google.com/search?q=196941075938+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+White%2FMarine+Blue+10+Narrow&tbm=shop,Y,https://www.amazon.com/dp/B0CBHD8K29?psc=1,"https://www.google.com/shopping/product/13202034920925554741/offers?q=196941075938&prds=cid:13202034920925554741,cond:1",FrontRunners LA,119.99,203.98,226.78,226.78,Y,,,,,,,,,,,Y,none
"New Balance Men's 997h V1 Trainers, Green Green Gold Hez, 11.5",16452,13582,,,,,,-,,B07S4WH9RP,194182384239,194182384239.0,B0CNTKFWLN,New Balance,,GB194182384239,https://www.google.com/search?q=194182384239+New+Balance+Men%27s+997h+V1+Trainers%2C+Green+Green+Gold+Hez%2C+11.5&tbm=shop,Y,https://www.amazon.com/dp/B07S4WH9RP?psc=1,"https://www.google.com/shopping/product/8698504356757393064/offers?q=194182384239&prds=cid:8698504356757393064,cond:1",DSW,104.99,178.48,198.43,198.43,Y,,,,,,,,,,,Y,none
"New Balance Men's 997H V1 Sneaker, TAN/Blue, 8 D US",16242,13285,,,,,,-,,B07MKDXSGT,192662928515,192662928515.0,B0CNTKFWLN,New Balance,,GB192662928515,https://www.google.com/search?q=192662928515+New+Balance+Men%27s+997H+V1+Sneaker%2C+TAN%2FBlue%2C+8+D+US&tbm=shop,Y,https://www.amazon.com/dp/B07MKDXSGT?psc=1,"https://www.google.com/shopping/product/6387022423153072567/offers?q=192662928515&prds=cid:6387022423153072567,cond:1",Robert Wayne,81.99,139.38,154.96,154.96,Y,,,,,,,,,,,Y,none
"New Balance Men's 997h V1 Trainers, Blue Navy Hex, 6.5",16513,13748,,,,,,-,,B07S3X3YK2,194182384635,194182384635.0,B0CNTKFWLN,New Balance,,GB194182384635,https://www.google.com/search?q=194182384635+New+Balance+Men%27s+997h+V1+Trainers%2C+Blue+Navy+Hex%2C+6.5&tbm=shop,Y,https://www.amazon.com/dp/B07S3X3YK2?psc=1,"https://www.google.com/shopping/product/10281621770473624822/offers?q=194182384635&prds=cid:10281621770473624822,cond:1",Worldwide Golf Shops,109.95,186.91,207.81,207.81,Y,,,,,,,,,,,Y,none
New Balance Men's Fresh Foam X 880v13 Running Shoe White/Dark Silver Metallic 11 X-Wide,171275,1831777,,,243.79,,,AUZHYMZYT39ZN,1.0,B0BRKN8DGC,196432344369,196432344369.0,B0CS4K92NZ,New Balance,,GB196432344369,https://www.google.com/search?q=196432344369+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+White%2FDark+Silver+Metallic+11+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B0BRKN8DGC?psc=1,"https://www.google.com/shopping/product/5786431163406668907/offers?q=196432344369&prds=cid:5786431163406668907,cond:1",Footprint USA,93.97,159.75,177.6,242.79,Y,,,,,,,,,,,Y,none
"New Balance Women's Fresh Foam SPT V4 Running Shoe, Silver Moss/Silver Moss, 9 Wide",22666,22968,,,,,,-,,B0BJ7KQMM2,196652981566,196652981566.0,B09YH7679P,New Balance,,GB196652981566,https://www.google.com/search?q=196652981566+New+Balance+Women%27s+Fresh+Foam+SPT+V4+Running+Shoe%2C+Silver+Moss%2FSilver+Moss%2C+9+Wide&tbm=shop,Y,https://www.amazon.com/dp/B0BJ7KQMM2?psc=1,"https://www.google.com/shopping/product/12749704286301543893/offers?q=196652981566&prds=cid:12749704286301543893,cond:1",REI,150.0,255.0,283.5,283.5,Y,,,,,,,,,,,Y,none
"New Balance Women's Fresh Foam SPT V4 Running Shoe, Silver Moss/Silver Moss, 6 Wide",22496,22803,,,,,,-,,B0BJ7NJV2G,196652981504,196652981504.0,B09YH7679P,New Balance,,GB196652981504,https://www.google.com/search?q=196652981504+New+Balance+Women%27s+Fresh+Foam+SPT+V4+Running+Shoe%2C+Silver+Moss%2FSilver+Moss%2C+6+Wide&tbm=shop,Y,https://www.amazon.com/dp/B0BJ7NJV2G?psc=1,"https://www.google.com/shopping/product/9765501361130910036/offers?q=196652981504&prds=cid:9765501361130910036,cond:1",6pm.com,79.84,135.73,150.9,150.9,Y,,,,,,,,,,,Y,none
"New Balance PLAYGRUV V2 Bungee Running Shoe, True Red/Black, 3 Wide US Unisex Little_Kid",21856,21856,,,,,,-,,B0C29M36B8,197375858593,197375858593.0,B09FDG4FRD,New Balance,,GB197375858593,https://www.google.com/search?q=197375858593+New+Balance+PLAYGRUV+V2+Bungee+Running+Shoe%2C+True+Red%2FBlack%2C+3+Wide+US+Unisex+Little_Kid&tbm=shop,Y,https://www.amazon.com/dp/B0C29M36B8?psc=1,"https://www.google.com/shopping/product/7129575299533507921/offers?q=197375858593&prds=cid:7129575299533507921,cond:1",Zappos.com,62.66,106.52,118.43,118.43,Y,,,,,,,,,,,Y,none
New Balance Men's Fresh Foam X 880v13 Running Shoe Cobalt/Black 18 X-Wide,17679,231799,,,,,,-,,B0BHJM4NPN,196432061112,196432061112.0,B0CS4K92NZ,New Balance,,GB196432061112,https://www.google.com/search?q=196432061112+New+Balance+Men%27s+Fresh+Foam+X+880v13+Running+Shoe+Cobalt%2FBlack+18+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B0BHJM4NPN?psc=1,"https://www.google.com/shopping/product/17319967658202580004/offers?q=196432061112&prds=cid:17319967658202580004,cond:1",Footprint USA,93.97,159.75,177.6,177.6,Y,,,,,,,,,,,Y,none
"New Balance Boys' Active Sweatpants - Basic Fleece Joggers, Cargo Pockets - Athletic Performance Jogger Pants for Boys (8-20), Size 10-12, Burgundy",14658,25982,,,,,,-,,B0CKK3HM2F,195187858718,195187858718.0,B0CKJNSFPB,New Balance,,GB195187858718,https://www.google.com/search?q=195187858718+New+Balance+Boys%27+Active+Sweatpants+-+Basic+Fleece+Joggers%2C+Cargo+Pockets+-+Athletic+Performance+Jogger+Pants+for+Boys+%288-20%29%2C+Size+10-12%2C+Burgundy&tbm=shop,Y,https://www.amazon.com/dp/B0CKK3HM2F?psc=1,"https://www.google.com/shopping/product/16701481608509118621/offers?q=195187858718&prds=cid:16701481608509118621,cond:1",Kids Foot Locker,43.99,74.78,83.14,83.14,Y,,,,,,,,,,,Y,none
